Case_ID,PUBLISH DATE,PUBLISH TIME,AUTHOR,COMMENT,SOURCE,TYPE,SENTIMENT,COMMENT TYPE,AREAS AFFECTED
Weibo_M_3571,06/28/2015,1545,nono刘熙可 ,"转发微博@中宏保险 
【保险价值】对于中年人来说，保险可解后顾之忧，让你全力打拼事业。在市场经济中每个人都会面临失业的社会风险，此时若再遭逢意外、疾病等，可谓祸不单行。人们在面临发展机会的同时，也面临丢掉“饭碗”的险境，而人寿保险足以消除因失业、意外、疾病等可能带来的生活隐忧。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_3572,06/28/2015,1546,nono刘熙可 ,"转发微博@中宏保险 
【人人都适用的4321理财法则】40%投资创富：比如投资股票、外汇、基金等有较高收益率的资产；30%衣食住行：每月基本不可缺少的生活费用；20%储蓄备用：通常存为活期存款；10%投保险：投保是一种长远的安排，是对日后生活的负责和保障。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_3573,06/28/2015,1547,nono刘熙可 ,"转发微博@中宏保险 
【人寿保险的作用】①活着就是尊重生命；②就算病倒了也有尊严；③保险关心的不是你的死亡，而是你死亡的方式，这是金钱抓住人生弱点的又一个证明；④不管你相信不相信人寿保险，总是有人得到了受益；⑥人生最遗憾的事就是想买了，考虑好了保险公司不见得卖给你了；⑦明智之举，买足额尽快买。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_3574,06/29/2015,1601,喔喔奶tang ,转发微博 @中宏保险 【育儿】让宝宝从小自信的方法：1.认真对待宝宝的要求和提问。2.给孩子自己选择的机会。3.不要嘲笑宝宝说错的话。4.用商量的口气让宝宝做力所能及的事。5.给宝宝一个属于自己的领地。6.妈妈的宽容是培养宝宝自信的土壤。7.不要拿孩子和别人比较。8.当孩子有进步时要具体表扬。 ,Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3575,06/29/2015,1926,小凳子V ,"转发微博 @中宏保险 

美国寿险推销大王坎多尔弗说：“美国有四十多万人寿保险代理人，其保险项目与我的基本相同，然而，我不与他们竞争。为何不与他们竞争？因为他们兜售的是繁杂且陈旧的保单，而我向人们推销思路、概念和解决问题的方式，从我首次与顾客接触至签单，始终在推销思路。”寿险推销是一种思路，一种新观念。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_3576,06/29/2015,1936,浪子世斌,"//@新疆微盟高鹏:转发微博

@浪子世斌 
#微博爱心团#O新疆都市报携手西部爱心公益社新疆站发起“小脚丫计划”公益活动 [心]@西部爱心公益社 @新疆都市报 @新疆都市报姜岚 @罗夫永 @俺叫老鬼 @西爱赵林 @中宏保险 @帮帮爱心网 @王洋爱新疆 @欢乐的云端之上 @现代汽车
  

新疆都市报携手西部爱心公益社新疆站发起“小脚丫计划”公益活动  

新疆都市报携手西部爱心公益社新疆站发起“小脚丫计划”公益活动

新疆都市报携手西部爱心公益社新疆站发起“小脚丫计划”公益活动 为南疆孩子募集1000双鞋袜 捐一双鞋用爱心温暖小脚丫 新疆都市报记者 姜岚 都市报讯 每天上学的路上，需要爬几公里的山路；每天穿在脚上的鞋子，...

发布者：浪子世斌
",Reader, @My Microblog,Neutral,G,Charity Events
Weibo_M_3577,06/29/2015,2206,湖北武汉中宏人寿张佑斌,"转发微博
@中宏保险
【静夜心语】要经常整理自己的生活，看看哪些是我们已拥有却常常忽视的；哪些是我们得不到却一直苦苦追寻的？那些被我们忽视的一旦失去会不会令我们追悔？那些被苦苦求来的一旦拥有是否真的值得去珍惜？思考过后，或许你会明白现在做的是什么，有没有选了错误的方向。及时调整，幸福就会来敲门。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3578,06/29/2015,2214,广州一休哥,"转发微博
@中宏保险
【静夜心语】要经常整理自己的生活，看看哪些是我们已拥有却常常忽视的；哪些是我们得不到却一直苦苦追寻的？那些被我们忽视的一旦失去会不会令我们追悔？那些被苦苦求来的一旦拥有是否真的值得去珍惜？思考过后，或许你会明白现在做的是什么，有没有选了错误的方向。及时调整，幸福就会来敲门。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3579,06/29/2015,2349,guoleijiang,"转发微博
@中宏保险
【静夜心语】要经常整理自己的生活，看看哪些是我们已拥有却常常忽视的；哪些是我们得不到却一直苦苦追寻的？那些被我们忽视的一旦失去会不会令我们追悔？那些被苦苦求来的一旦拥有是否真的值得去珍惜？思考过后，或许你会明白现在做的是什么，有没有选了错误的方向。及时调整，幸福就会来敲门。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3580,06/30/2015,829,qidongning,"厉害





@中宏保险

【育儿】让宝宝从小自信的方法：1.认真对待宝宝的要求和提问。2.给孩子自己选择的机会。3.不要嘲笑宝宝说错的话。4.用商量的口气让宝宝做力所能及的事。5.给宝宝一个属于自己的领地。6.妈妈的宽容是培养宝宝自信的土壤。7.不要拿孩子和别人比较。8.当孩子有进步时要具体表扬。",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3581,06/30/2015,1000,徐擎是独行侠 ,"转发微博@中宏保险

趁年轻，走自己想走的路。没理由，不去闯。早安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3582,06/30/2015,1001,徐擎是独行侠 ,"转发微博 @中宏保险

 【静夜心语】要经常整理自己的生活，看看哪些是我们已拥有却常常忽视的；哪些是我们得不到却一直苦苦追寻的？那些被我们忽视的一旦失去会不会令我们追悔？那些被苦苦求来的一旦拥有是否真的值得去珍惜？思考过后，或许你会明白现在做的是什么，有没有选了错误的方向。及时调整，幸福就会来敲门。晚安！",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3583,06/30/2015,1001-1,徐擎是独行侠 ,"转发微博@中宏保险

美国寿险推销大王坎多尔弗说：“美国有四十多万人寿保险代理人，其保险项目与我的基本相同，然而，我不与他们竞争。为何不与他们竞争？因为他们兜售的是繁杂且陈旧的保单，而我向人们推销思路、概念和解决问题的方式，从我首次与顾客接触至签单，始终在推销思路。”寿险推销是一种思路，一种新观念。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_3584,06/30/2015,1001-2,徐擎是独行侠 ,"转发微博 





@中宏保险

 因为尽心，我们总有收获，因为尽力，我们总有进步。早安！一周好心情！ ",Reader, @My Microblog,Neutral,G,Life Comprehend
Weibo_M_3585,06/30/2015,2124,Mc最近还好吗 ,"转发微博 @中宏保险 

【保险价值】保险让百姓生病看得起，生活不打折！医保并不能全额报销，有严格的个人给付比例和封顶线以及重大疾病支付比例。还有用药范围、检查支付范围等规定。健康是1，其他是0，其重要性无人不知！重大疾病险等健康保险可为你提供充足“弹药”以对抗击退疾病大敌。",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_3586,06/01/2016,926,Miss-CandyDI ," @一笑的人生感悟
@中宏保险 

饭后请勿急着睡觉：刚吃过饱饭，人的胃肠蠕动加强，血液循环加快，这时入睡，心脏供血量少，会影响全身和大脑供血，睡醒后会更疲劳。另外，食物就会滞留在胃肠中，不能很好地消化，久而久之容易诱发胃肠疾病。如果饭后困乏需要休息，一般可以在30分钟后进行。",Reader, @My Microblog,Neutral,G,Health Information
Weibo_M_3587,06/01/2016,928,一笑的人生感悟,"一共才休息一个小时。
评论我的微博：饭后请勿急着睡觉：刚吃过饱饭，人的胃肠蠕动加强，血液循环加快，这时入睡，心脏供血量少，会影响全身和大脑供血，睡醒后会更疲劳。另外，食物就会滞留在胃肠中，不能很好地消化，久而久之容易诱发胃肠疾病。如果饭后困乏需要休息，一般可以在30分钟后进行。",Reader,Received Comment,Neutral,G,Health Information
Weibo_M_3588,06/01/2016,2202,Candy-ling,早上在公司上班的时候突然被叫去收快递了，结果才发现是六一儿童节礼物有点小激动喔！[偷笑]愿你我永怀一颗童真的心[心][心][心]感谢@中宏保险 广州办的陈小姐！[good][good][good],Reader, @My Microblog,Positive,G,Customer Service
Weibo_M_3589,06/02/2016,938,Y宝宝地盘 ,"转发微博
@中宏保险 
中宏保险微信在线理赔诞生一个月啦！为了福利广大客户，我们悄悄告诉大家以下快捷理赔的公式：",Reader, @My Microblog,Neutral,G,Customer Service
Weibo_M_3590,06/02/2016,1240,振翅高飞逍遥游 ,"快来参加小游戏！话费、京东卡、U型枕、尿不湿……在等您哦[勾引][勾引][勾引][勾引][鼓掌][鼓掌][鼓掌]
@中宏保险 

始终陪伴年轻育儿家庭乐观成长的[中宏保险]推出了一款让万千爸妈欲罢不能的宝宝购物车自测小游戏，让你填满购物车SO EASY，轻轻松松补全购物车里缺少的那一样！不信？你来挑战！O辣妈宝爸年度力捧游戏上线！（内有彩蛋）",Reader, @My Microblog,Neutral,G,Sponsored Events
Weibo_M_3591,06/03/2016,1017,保险顾问GRAYSON ,"转发微博
@中宏保险 
[中宏保险]外方母公司宏利是国际领先的金融服务集团，始终追求极致的“以客户为中心”理念，依靠提供独特超凡的服务，度身定制的寿险、健康险和财富管理综合解决方案，卓越的营销团队，不断壮大的银保业务和数字化战略，快来看宏利亚洲总裁兼首席执行官高瑞宏如何和您边走边聊O以客户为中心，宏利亚洲总裁兼首席执行官高瑞...
以客户为中心，宏利亚洲总裁兼首席执行官高瑞宏和您边走边聊  
以客户为中心，宏利亚洲总裁兼首席执行官高瑞宏和您边走边聊
彩亚洲就在我们眼前，未来掌握在你我手中。 [中宏保险]外方母公司宏利是国际领先的金融服务集团，始终追求极致的“以客户为中心”理",Reader, @My Microblog,Neutral,G,Corporate Brands
Weibo_M_3592,06/04/2016,507,宏聚缘 ,"转发微博





@中宏保险 

身体的衰老、寿命的长短都与血液质量有直接的关系，通过饮食可以提高血液质量，如洋葱是血液的稀释剂，可降低血液粘度，增加血液流量；胡萝卜是血管的软化剂，可帮助改善血管硬化；大蒜是血液的清理工，可降低血液中铅的浓度；燕麦是血液的瘦身剂，可降血糖、降胆固醇。",Reader, @My Microblog,Neutral,G,Health Information
Weibo_M_3593,06/06/2016,2418,藤藤菜女皇,"熬夜加班工作累，买房买车生活苦，现代人各种重疾呈现高发趋势。除了保持积极乐观的心态，我们更需要为自己的健康购买一份保障，重疾险和防癌险到底买哪个合适？看完这篇文章后，处女座都不纠结了。
评论我的微博：熬夜加班工作累，买房买车生活苦，现代人各种重疾呈现高发趋势。除了保持积极乐观的心态，我们更需要为自己的健康购买一份保障，重疾险和防癌险到底买哪个合适？看完这篇文章后，处女座都不纠结了。http://t.cn/R5GoObg",Reader, @My Microblog,Neutral,G,Products/Service
Weibo_M_3594,06/06/2016,930,4000885885车名片,"4000885885车名片
15分钟前
c
..
我司专业开发微信挪车服务平台，不留手机号，隐私不泄露，全国通用。双方车主电话直接沟通。短信同时通知对方司机，轻松解决挪车难问题。还能大幅增加微信公众号粉丝量。2月16日《人民公安报》第2版头条、中国警察网刊文重点报道新型挪车功能。河北992交通广播,开发的挪车功能受到大量粉丝好评。多种合作方式可供选择。欢迎来电洽谈。 
联系人：金秀山 18681848586 
微信号:che885885 
",Reader,Private Message,Neutral,G,Ads/Marketing
Weibo_M_3595,06/06/2016,2055,金融列兵  ,"转发微博





@中宏保险 

这9个日常习惯会破坏身体免疫力，你中枪了吗？1.生活中缺少歌唱；2.滥用抗生素；3.社交圈子小；4.缺少睡眠；5.压抑情绪；6.不爱喝水；7.以车代步；8.被动吸烟；9.缺少幽默感。",Reader, @My Microblog,Neutral,G,Health Information
Weibo_M_3596,06/07/2016,1033,_War,"那除了续投保的保单外，正常首次投保的医疗类险种是都必须设置观察期的么？
评论我的微博：[保险讲堂]保险观察期又称为等待期，一般是指在保险合同生效后的一定时期内，被保险人发生保险范围内的出险，保险人并不承担责任。这种做法主要是为了防止那些带病投保客户带来的额外风险；而被保险人在保险观察期外所患的疾病，只要符合保险合同保障范围，保险公司就必须加以赔偿。",Reader,Received Comment,Neutral,G,Products/Service
